coverage,dimension,threshold,linkage,nb_motifs,nb_motif_sets,full_numba,repeat,Time [ms]
0.7,50,0.75,complete,10,1,False,9,46.334171
0.7,50,0.75,complete,20,1,False,0,181.080506
0.7,50,0.75,complete,20,1,False,1,173.136328
0.7,50,0.75,complete,20,1,False,2,187.556869
0.7,50,0.75,complete,20,1,False,3,181.948139
0.7,50,0.75,complete,20,1,False,4,182.577642
0.7,50,0.75,complete,20,1,False,5,188.269657
0.7,50,0.75,complete,20,1,False,6,190.117776
0.7,50,0.75,complete,20,1,False,7,194.742393
0.7,50,0.75,complete,20,1,False,8,180.624015
0.7,50,0.75,complete,20,1,False,9,182.233727
0.7,50,0.75,complete,30,1,False,0,460.524936
0.7,50,0.75,complete,30,1,False,1,456.45412
0.7,50,0.75,complete,30,1,False,2,438.644052
0.7,50,0.75,complete,30,1,False,3,482.963038
0.7,50,0.75,complete,30,1,False,4,448.912558
0.7,50,0.75,complete,30,1,False,5,450.747387
0.7,50,0.75,complete,30,1,False,6,445.395757
0.7,50,0.75,complete,30,1,False,7,417.056839
0.7,50,0.75,complete,30,1,False,8,454.024386
0.7,50,0.75,complete,30,1,False,9,437.198749
0.7,50,0.75,complete,50,1,False,0,1577.991035
0.7,50,0.75,complete,50,1,False,1,1515.848043
0.7,50,0.75,complete,50,1,False,2,1513.670063
0.7,50,0.75,complete,50,1,False,3,1542.154597
0.7,50,0.75,complete,50,1,False,4,1468.779077
0.7,50,0.75,complete,50,1,False,5,1475.822374
0.7,50,0.75,complete,50,1,False,6,1473.975034
0.7,50,0.75,complete,50,1,False,7,1488.140546
0.7,50,0.75,complete,50,1,False,8,1478.517155
0.7,50,0.75,complete,50,1,False,9,1528.927891
0.7,50,0.75,complete,75,1,False,0,4144.749554
0.7,50,0.75,complete,75,1,False,1,4044.526614
0.7,50,0.75,complete,75,1,False,2,4115.522122
0.7,50,0.75,complete,75,1,False,3,3946.133237
0.7,50,0.75,complete,75,1,False,4,4038.447651
0.7,50,0.75,complete,75,1,False,5,4145.489454
0.7,50,0.75,complete,75,1,False,6,4254.351346
0.7,50,0.75,complete,75,1,False,7,4109.545868
0.7,50,0.75,complete,75,1,False,8,4022.758824
0.7,50,0.75,complete,75,1,False,9,4127.21453
0.7,50,0.75,complete,100,1,False,0,8123.710515
0.7,50,0.75,complete,100,1,False,1,8376.800425
0.7,50,0.75,complete,100,1,False,2,8381.64693
0.7,50,0.75,complete,100,1,False,3,8390.582477
0.7,50,0.75,complete,100,1,False,4,8162.386594
0.7,50,0.75,complete,100,1,False,5,8501.747548
0.7,50,0.75,complete,100,1,False,6,8350.366
0.7,50,0.75,complete,100,1,False,7,8235.619325
0.7,50,0.75,complete,100,1,False,8,8271.896546
0.7,50,0.75,complete,100,1,False,9,8452.98574
0.7,50,0.75,complete,60,1,False,0,2413.976693
0.7,50,0.75,complete,60,1,False,1,2401.262905
0.7,50,0.75,complete,60,1,False,2,2394.377626
0.7,50,0.75,complete,60,1,False,3,2311.271284
0.7,50,0.75,complete,60,1,False,4,2364.546637
0.7,50,0.75,complete,60,1,False,5,2292.793707
0.7,50,0.75,complete,60,1,False,6,2370.411914
0.7,50,0.75,complete,60,1,False,7,2340.834472
0.7,50,0.75,complete,60,1,False,8,2266.806204
0.7,50,0.75,complete,60,1,False,9,2401.834033
0.7,50,0.75,complete,60,2,False,0,2392.540657
0.7,50,0.75,complete,60,2,False,1,2337.264609
0.7,50,0.75,complete,60,2,False,2,2313.182785
0.7,50,0.75,complete,60,2,False,3,2405.14833
0.7,50,0.75,complete,60,2,False,4,2348.529048
0.7,50,0.75,complete,60,2,False,5,2283.301722
0.7,50,0.75,complete,60,2,False,6,2307.924042
0.7,50,0.75,complete,60,2,False,7,2320.602789
0.7,50,0.75,complete,60,2,False,8,2403.506374
0.7,50,0.75,complete,60,2,False,9,2266.850479
0.7,50,0.75,complete,60,5,False,0,2250.293431
0.7,50,0.75,complete,60,5,False,1,2243.929048
0.7,50,0.75,complete,60,5,False,2,2277.376203
0.7,50,0.75,complete,60,5,False,3,2191.127972
0.7,50,0.75,complete,60,5,False,4,2234.99758
0.7,50,0.75,complete,60,5,False,5,2285.026585
0.7,50,0.75,complete,60,5,False,6,2275.702909
0.7,50,0.75,complete,60,5,False,7,2174.582287
0.7,50,0.75,complete,60,5,False,8,2167.085238
0.7,50,0.75,complete,60,5,False,9,2232.585708
0.7,50,0.75,complete,60,10,False,0,2606.55249
0.7,50,0.75,complete,60,10,False,1,2638.428812
0.7,50,0.75,complete,60,10,False,2,2752.081477
0.7,50,0.75,complete,60,10,False,3,2591.095406
0.7,50,0.75,complete,60,10,False,4,2674.785786
0.7,50,0.75,complete,60,10,False,5,2719.280648
0.7,50,0.75,complete,60,10,False,6,2781.890308
0.7,50,0.75,complete,60,10,False,7,2640.589303
0.7,50,0.75,complete,60,10,False,8,2619.668334
0.7,50,0.75,complete,60,10,False,9,2632.302394
0.7,50,0.75,complete,60,15,False,0,3482.510022
0.7,50,0.75,complete,60,15,False,1,3486.935811
0.7,50,0.75,complete,60,15,False,2,3516.339373
0.7,50,0.75,complete,60,15,False,3,3467.035797
0.7,50,0.75,complete,60,15,False,4,3404.522915
0.7,50,0.75,complete,60,15,False,5,3357.310559
0.7,50,0.75,complete,60,15,False,6,3306.674632
0.7,50,0.75,complete,60,15,False,7,3409.354782
0.7,50,0.75,complete,60,15,False,8,3374.701315
0.7,50,0.75,complete,60,15,False,9,3583.154111
0.7,50,0.75,complete,60,20,False,0,4200.106467
0.7,50,0.75,complete,60,20,False,1,4175.075298
0.7,50,0.75,complete,60,20,False,2,4064.198736
0.7,50,0.75,complete,60,20,False,3,4028.699916
0.7,50,0.75,complete,60,20,False,4,4073.677844
0.7,50,0.75,complete,60,20,False,5,3829.752629
0.7,50,0.75,complete,60,20,False,6,4185.800228
0.7,50,0.75,complete,60,20,False,7,4192.901627
0.7,50,0.75,complete,60,20,False,8,4081.765944
0.7,50,0.75,complete,60,20,False,9,4070.640741
0.7,50,0.75,complete,60,25,False,0,6081.846481
0.7,50,0.75,complete,60,25,False,1,5836.279285
0.7,50,0.75,complete,60,25,False,2,5720.721213
0.7,50,0.75,complete,60,25,False,3,5826.404988
0.7,50,0.75,complete,60,25,False,4,5696.733159
0.7,50,0.75,complete,60,25,False,5,6106.836364
0.7,50,0.75,complete,60,25,False,6,5811.115409
0.7,50,0.75,complete,60,25,False,7,5939.987052
0.7,50,0.75,complete,60,25,False,8,6129.537365
0.7,50,0.75,complete,60,25,False,9,5990.392376
0.7,50,0.75,complete,60,30,False,0,7180.983513
0.7,50,0.75,complete,60,30,False,1,7946.678587
0.7,50,0.75,complete,60,30,False,2,7174.635363
0.7,50,0.75,complete,60,30,False,3,7590.090482
0.7,50,0.75,complete,60,30,False,4,7318.637348
0.7,50,0.75,complete,60,30,False,5,7403.282399
0.7,50,0.75,complete,60,30,False,6,7508.414137
0.7,50,0.75,complete,60,30,False,7,7786.492405
0.7,50,0.75,complete,60,30,False,8,7127.423163
0.7,50,0.75,complete,60,30,False,9,6947.244118
0.7,3,0.75,average,60,15,True,0,3.846156
0.7,3,0.75,average,60,15,True,1,3.769579
0.7,3,0.75,average,60,15,True,2,4.446066
0.7,3,0.75,average,60,15,True,3,4.454354
0.7,3,0.75,average,60,15,True,4,3.731087
0.7,3,0.75,average,60,15,True,5,3.732872
0.7,3,0.75,average,60,15,True,6,4.282172
0.7,3,0.75,average,60,15,True,7,4.112669
0.7,3,0.75,average,60,15,True,8,3.704292
0.7,3,0.75,average,60,15,True,9,3.756416
0.7,5,0.75,average,60,15,True,0,11.993522
0.7,5,0.75,average,60,15,True,1,13.027117
0.7,5,0.75,average,60,15,True,2,13.068625
0.7,5,0.75,average,60,15,True,3,12.007627
0.7,5,0.75,average,60,15,True,4,11.659168
0.7,5,0.75,average,60,15,True,5,13.339009
0.7,5,0.75,average,60,15,True,6,14.228232
0.7,5,0.75,average,60,15,True,7,13.470519
0.7,5,0.75,average,60,15,True,8,11.894777
0.7,5,0.75,average,60,15,True,9,11.60983
0.7,10,0.75,average,60,15,True,0,52.831506
0.7,10,0.75,average,60,15,True,1,51.536071
0.7,10,0.75,average,60,15,True,2,53.511048
0.7,10,0.75,average,60,15,True,3,52.832829
0.7,10,0.75,average,60,15,True,4,58.768289
0.7,10,0.75,average,60,15,True,5,58.036719
0.7,10,0.75,average,60,15,True,6,48.106204
0.7,10,0.75,average,60,15,True,7,49.497947
0.7,10,0.75,average,60,15,True,8,53.595554
0.7,10,0.75,average,60,15,True,9,57.239663
0.7,25,0.75,average,60,15,True,0,365.629096
0.7,25,0.75,average,60,15,True,1,377.304175
0.7,25,0.75,average,60,15,True,2,376.276898
0.7,25,0.75,average,60,15,True,3,382.041659
0.7,25,0.75,average,60,15,True,4,379.515245
0.7,25,0.75,average,60,15,True,5,373.964042
0.7,25,0.75,average,60,15,True,6,370.155081
0.7,25,0.75,average,60,15,True,7,387.903019
0.7,25,0.75,average,60,15,True,8,364.908715
0.7,25,0.75,average,60,15,True,9,364.523794
0.7,50,0.75,average,60,15,True,0,1544.880832
0.7,50,0.75,average,60,15,True,1,1512.404761
0.7,50,0.75,average,60,15,True,2,1529.256379
0.7,50,0.75,average,60,15,True,3,1510.903977
0.7,50,0.75,average,60,15,True,4,1545.354007
0.7,50,0.75,average,60,15,True,5,1539.317213
0.7,50,0.75,average,60,15,True,6,1519.282509
0.7,50,0.75,average,60,15,True,7,1513.670208
0.7,50,0.75,average,60,15,True,8,1528.373055
0.7,50,0.75,average,60,15,True,9,1546.802568
0.7,75,0.75,average,60,15,True,0,3479.176304
0.7,75,0.75,average,60,15,True,1,3512.647071
0.7,75,0.75,average,60,15,True,2,3499.093476
0.7,75,0.75,average,60,15,True,3,3471.894826
0.7,75,0.75,average,60,15,True,4,3460.433018
0.7,75,0.75,average,60,15,True,5,3562.797656
0.7,75,0.75,average,60,15,True,6,3517.978408
0.7,75,0.75,average,60,15,True,7,3547.812233
0.7,75,0.75,average,60,15,True,8,3575.046899
0.7,75,0.75,average,60,15,True,9,3610.899485
0.7,100,0.75,average,60,15,True,0,6336.544882
0.7,100,0.75,average,60,15,True,1,6360.078155
0.7,100,0.75,average,60,15,True,2,6399.808975
0.7,100,0.75,average,60,15,True,3,6287.966078
0.7,100,0.75,average,60,15,True,4,6234.706893
0.7,100,0.75,average,60,15,True,5,6278.015303
0.7,100,0.75,average,60,15,True,6,6357.311945
0.7,100,0.75,average,60,15,True,7,6107.174185
0.7,100,0.75,average,60,15,True,8,6345.788134
0.7,100,0.75,average,60,15,True,9,6375.344771
0.7,150,0.75,average,60,15,True,0,14496.01508
0.7,150,0.75,average,60,15,True,1,14367.570267
0.7,150,0.75,average,60,15,True,2,14242.936211
0.7,150,0.75,average,60,15,True,3,14322.225354
0.7,150,0.75,average,60,15,True,4,14311.379319
0.7,150,0.75,average,60,15,True,5,14338.860249
0.7,150,0.75,average,60,15,True,6,14519.633026
0.7,150,0.75,average,60,15,True,7,14500.044248
0.7,150,0.75,average,60,15,True,8,14308.228521
0.7,150,0.75,average,60,15,True,9,14348.469669
0.7,200,0.75,average,60,15,True,0,25825.96412
0.7,200,0.75,average,60,15,True,1,25524.658533
0.7,200,0.75,average,60,15,True,2,25449.695577
0.7,200,0.75,average,60,15,True,3,25435.383445
0.7,200,0.75,average,60,15,True,4,25618.7477
0.7,200,0.75,average,60,15,True,5,25563.119218
0.7,200,0.75,average,60,15,True,6,25809.623245
0.7,200,0.75,average,60,15,True,7,25242.195921
0.7,200,0.75,average,60,15,True,8,25527.864372
0.7,200,0.75,average,60,15,True,9,25789.682383
0.7,50,0.75,average,3,1,True,0,14.150368
0.7,50,0.75,average,3,1,True,1,12.79996
0.7,50,0.75,average,3,1,True,2,13.005086
0.7,50,0.75,average,3,1,True,3,15.140354
0.7,50,0.75,average,3,1,True,4,14.424505
0.7,50,0.75,average,3,1,True,5,15.548178
0.7,50,0.75,average,3,1,True,6,15.72909
0.7,50,0.75,average,3,1,True,7,15.913725
0.7,50,0.75,average,3,1,True,8,15.759113
0.7,50,0.75,average,3,1,True,9,15.029403
0.7,50,0.75,average,5,1,True,0,33.179254
0.7,50,0.75,average,5,1,True,1,33.571385
0.7,50,0.75,average,5,1,True,2,33.053821
0.7,50,0.75,average,5,1,True,3,34.758187
0.7,50,0.75,average,5,1,True,4,34.297229
0.7,50,0.75,average,5,1,True,5,37.397136
0.7,50,0.75,average,5,1,True,6,33.090586
0.7,50,0.75,average,5,1,True,7,33.078814
0.7,50,0.75,average,5,1,True,8,34.625926
0.7,50,0.75,average,5,1,True,9,32.626419
0.7,50,0.75,average,10,1,True,0,87.38094
0.7,50,0.75,average,10,1,True,1,88.730979
0.7,50,0.75,average,10,1,True,2,92.08929
0.7,50,0.75,average,10,1,True,3,89.196127
0.7,50,0.75,average,10,1,True,4,92.050983
0.7,50,0.75,average,10,1,True,5,88.54075
0.7,50,0.75,average,10,1,True,6,93.228524
0.7,50,0.75,average,10,1,True,7,100.544504
0.7,50,0.75,average,10,1,True,8,93.564555
0.7,50,0.75,average,10,1,True,9,97.625396
0.7,50,0.75,average,20,1,True,0,211.582335
0.7,50,0.75,average,20,1,True,1,208.526476
0.7,50,0.75,average,20,1,True,2,210.193008
0.7,50,0.75,average,20,1,True,3,214.590852
0.7,50,0.75,average,20,1,True,4,212.214659
0.7,50,0.75,average,20,1,True,5,216.299253
0.7,50,0.75,average,20,1,True,6,210.820542
0.7,50,0.75,average,20,1,True,7,214.464542
0.7,50,0.75,average,20,1,True,8,213.597429
0.7,50,0.75,average,20,1,True,9,217.656601
0.7,50,0.75,average,30,1,True,0,406.851045
0.7,50,0.75,average,30,1,True,1,421.885135
0.7,50,0.75,average,30,1,True,2,431.944331
0.7,50,0.75,average,30,1,True,3,402.369479
0.7,50,0.75,average,30,1,True,4,389.335071
0.7,50,0.75,average,30,1,True,5,416.876623
0.7,50,0.75,average,30,1,True,6,401.762975
0.7,50,0.75,average,30,1,True,7,394.02526
0.7,50,0.75,average,30,1,True,8,421.162839
0.7,50,0.75,average,30,1,True,9,403.477794
0.7,50,0.75,average,50,1,True,0,1189.340453
0.7,50,0.75,average,50,1,True,1,1188.141503
0.7,50,0.75,average,50,1,True,2,1170.695611
0.7,50,0.75,average,50,1,True,3,1138.521916
0.7,50,0.75,average,50,1,True,4,1145.025316
0.7,50,0.75,average,50,1,True,5,1114.79939
0.7,50,0.75,average,50,1,True,6,1160.476398
0.7,50,0.75,average,50,1,True,7,1145.398808
0.7,50,0.75,average,50,1,True,8,1182.8909
0.7,50,0.75,average,50,1,True,9,1150.284484
0.7,50,0.75,average,75,1,True,0,3063.868897
0.7,50,0.75,average,75,1,True,1,3123.840785
0.7,50,0.75,average,75,1,True,2,3100.109735
0.7,50,0.75,average,75,1,True,3,3067.480101
0.7,50,0.75,average,75,1,True,4,3039.693976
0.7,50,0.75,average,75,1,True,5,3100.58703
0.7,50,0.75,average,75,1,True,6,3121.764379
0.7,50,0.75,average,75,1,True,7,3010.491338
0.7,50,0.75,average,75,1,True,8,3070.055691
0.7,50,0.75,average,75,1,True,9,3118.265011
0.7,50,0.75,average,100,1,True,0,6394.79609
0.7,50,0.75,average,100,1,True,1,6410.370013
0.7,50,0.75,average,100,1,True,2,6504.957682
0.7,50,0.75,average,100,1,True,3,6394.376321
0.7,50,0.75,average,100,1,True,4,6437.026377
0.7,50,0.75,average,100,1,True,5,6393.195578
0.7,50,0.75,average,100,1,True,6,6394.728981
0.7,50,0.75,average,100,1,True,7,6245.578701
0.7,50,0.75,average,100,1,True,8,6443.612141
0.7,50,0.75,average,100,1,True,9,6439.070598
0.7,50,0.75,average,60,1,True,0,1755.525308
0.7,50,0.75,average,60,1,True,1,1769.471352
0.7,50,0.75,average,60,1,True,2,1773.97445
0.7,50,0.75,average,60,1,True,3,1773.449431
0.7,50,0.75,average,60,1,True,4,1780.233334
0.7,50,0.75,average,60,1,True,5,1773.978456
0.7,50,0.75,average,60,1,True,6,1812.099284
0.7,50,0.75,average,60,1,True,7,1830.814898
0.7,50,0.75,average,60,1,True,8,1736.553906
0.7,50,0.75,average,60,1,True,9,1753.86655
0.7,50,0.75,average,60,2,True,0,1636.671342
0.7,50,0.75,average,60,2,True,1,1625.325567
0.7,50,0.75,average,60,2,True,2,1634.890555
0.7,50,0.75,average,60,2,True,3,1641.37137
0.7,50,0.75,average,60,2,True,4,1650.18344
0.7,50,0.75,average,60,2,True,5,1582.866253
0.7,50,0.75,average,60,2,True,6,1702.480531
0.7,50,0.75,average,60,2,True,7,1637.647646
0.7,50,0.75,average,60,2,True,8,1631.602255
0.7,50,0.75,average,60,2,True,9,1598.733444
0.7,50,0.75,average,60,5,True,0,1381.657964
0.7,50,0.75,average,60,5,True,1,1414.697977
0.7,50,0.75,average,60,5,True,2,1398.617414
0.7,50,0.75,average,60,5,True,3,1384.081385
0.7,50,0.75,average,60,5,True,4,1386.821698
0.7,50,0.75,average,60,5,True,5,1418.878954
0.7,50,0.75,average,60,5,True,6,1335.381546
0.7,50,0.75,average,60,5,True,7,1408.24057
0.7,50,0.75,average,60,5,True,8,1412.349687
0.7,50,0.75,average,60,5,True,9,1397.173355
0.7,50,0.75,average,60,10,True,0,1400.049963
0.7,50,0.75,average,60,10,True,1,1451.948977
0.7,50,0.75,average,60,10,True,2,1376.443971
0.7,50,0.75,average,60,10,True,3,1431.024263
0.7,50,0.75,average,60,10,True,4,1469.728398
0.7,50,0.75,average,60,10,True,5,1414.632091
0.7,50,0.75,average,60,10,True,6,1430.705932
0.7,50,0.75,average,60,10,True,7,1432.02003
0.7,50,0.75,average,60,10,True,8,1448.970072
0.7,50,0.75,average,60,10,True,9,1399.115599
0.7,50,0.75,average,60,15,True,0,1562.607177
0.7,50,0.75,average,60,15,True,1,1524.059774
0.7,50,0.75,average,60,15,True,2,1559.304235
0.7,50,0.75,average,60,15,True,3,1531.31561
0.7,50,0.75,average,60,15,True,4,1493.409167
0.7,50,0.75,average,60,15,True,5,1530.517334
0.7,50,0.75,average,60,15,True,6,1535.369509
0.7,50,0.75,average,60,15,True,7,1573.955557
0.7,50,0.75,average,60,15,True,8,1577.829786
0.7,50,0.75,average,60,15,True,9,1578.60177
0.7,50,0.75,average,60,20,True,0,1663.918834
0.7,50,0.75,average,60,20,True,1,1650.010573
0.7,50,0.75,average,60,20,True,2,1599.634552
0.7,50,0.75,average,60,20,True,3,1656.212624
0.7,50,0.75,average,60,20,True,4,1651.616289
0.7,50,0.75,average,60,20,True,5,1626.148091
0.7,50,0.75,average,60,20,True,6,1612.075072
0.7,50,0.75,average,60,20,True,7,1626.168902
0.7,50,0.75,average,60,20,True,8,1656.299141
0.7,50,0.75,average,60,20,True,9,1583.219701
0.7,50,0.75,average,60,25,True,0,2035.972169
0.7,50,0.75,average,60,25,True,1,1975.635817
0.7,50,0.75,average,60,25,True,2,1992.073435
0.7,50,0.75,average,60,25,True,3,1975.471834
0.7,50,0.75,average,60,25,True,4,1974.224362
0.7,50,0.75,average,60,25,True,5,1990.562056
0.7,50,0.75,average,60,25,True,6,1927.481973
0.7,50,0.75,average,60,25,True,7,2025.985642
0.7,50,0.75,average,60,25,True,8,1992.341944
0.7,50,0.75,average,60,25,True,9,1994.089727
0.7,50,0.75,average,60,30,True,0,2241.044175
0.7,50,0.75,average,60,30,True,1,2218.416004
0.7,50,0.75,average,60,30,True,2,2187.504105
0.7,50,0.75,average,60,30,True,3,2259.350297
0.7,50,0.75,average,60,30,True,4,2158.015804
0.7,50,0.75,average,60,30,True,5,2195.696779
0.7,50,0.75,average,60,30,True,6,2278.209756
0.7,50,0.75,average,60,30,True,7,2312.810559
0.7,50,0.75,average,60,30,True,8,2287.719057
0.7,50,0.75,average,60,30,True,9,2248.667514
0.7,3,0.75,average,60,15,False,0,6.438417
0.7,3,0.75,average,60,15,False,1,3.993454
0.7,3,0.75,average,60,15,False,2,3.942309
0.7,3,0.75,average,60,15,False,3,3.98883
0.7,3,0.75,average,60,15,False,4,5.261528
0.7,3,0.75,average,60,15,False,5,3.994195
0.7,3,0.75,average,60,15,False,6,3.950762
0.7,3,0.75,average,60,15,False,7,3.951985
0.7,3,0.75,average,60,15,False,8,3.945676
0.7,3,0.75,average,60,15,False,9,6.411565
0.7,5,0.75,average,60,15,False,0,16.795705
0.7,5,0.75,average,60,15,False,1,18.375542
0.7,5,0.75,average,60,15,False,2,18.250478
0.7,5,0.75,average,60,15,False,3,18.179468
0.7,5,0.75,average,60,15,False,4,17.98841
0.7,5,0.75,average,60,15,False,5,17.132986
0.7,5,0.75,average,60,15,False,6,19.594904
0.7,5,0.75,average,60,15,False,7,18.135239
0.7,5,0.75,average,60,15,False,8,15.759158
0.7,5,0.75,average,60,15,False,9,18.178954
0.7,10,0.75,average,60,15,False,0,107.964822
0.7,10,0.75,average,60,15,False,1,92.628366
0.7,10,0.75,average,60,15,False,2,97.995003
0.7,10,0.75,average,60,15,False,3,93.200524
0.7,10,0.75,average,60,15,False,4,92.699208
0.7,10,0.75,average,60,15,False,5,91.829461
0.7,10,0.75,average,60,15,False,6,98.953092
0.7,10,0.75,average,60,15,False,7,110.009362
0.7,10,0.75,average,60,15,False,8,112.303923
0.7,10,0.75,average,60,15,False,9,96.723734
0.7,25,0.75,average,60,15,False,0,755.959991
0.7,25,0.75,average,60,15,False,1,782.350505
0.7,25,0.75,average,60,15,False,2,752.016294
0.7,25,0.75,average,60,15,False,3,783.859
0.7,25,0.75,average,60,15,False,4,758.353217
0.7,25,0.75,average,60,15,False,5,747.739819
0.7,25,0.75,average,60,15,False,6,751.321756
0.7,25,0.75,average,60,15,False,7,812.568134
0.7,25,0.75,average,60,15,False,8,771.043325
0.7,25,0.75,average,60,15,False,9,824.226353
0.7,50,0.75,average,60,15,False,0,3415.126561
0.7,50,0.75,average,60,15,False,1,3341.310531
0.7,50,0.75,average,60,15,False,2,3382.398586
0.7,50,0.75,average,60,15,False,3,3322.686788
0.7,50,0.75,average,60,15,False,4,3190.012884
0.7,50,0.75,average,60,15,False,5,3584.543729
0.7,50,0.75,average,60,15,False,6,3239.067081
0.7,50,0.75,average,60,15,False,7,3280.318569
0.7,50,0.75,average,60,15,False,8,3306.443017
0.7,50,0.75,average,60,15,False,9,3396.496966
0.7,75,0.75,average,60,15,False,0,7879.749045
0.7,75,0.75,average,60,15,False,1,7981.271482
0.7,75,0.75,average,60,15,False,2,8286.676503
0.7,75,0.75,average,60,15,False,3,8168.013816
0.7,75,0.75,average,60,15,False,4,8006.451723
0.7,75,0.75,average,60,15,False,5,8029.207202
0.7,75,0.75,average,60,15,False,6,7883.027993
0.7,75,0.75,average,60,15,False,7,7967.665638
0.7,75,0.75,average,60,15,False,8,7908.036779
0.7,75,0.75,average,60,15,False,9,8023.193932
0.7,100,0.75,average,60,15,False,0,14468.899086
0.7,100,0.75,average,60,15,False,1,14728.935889
0.7,100,0.75,average,60,15,False,2,14519.567448
0.7,100,0.75,average,60,15,False,3,15112.627463
0.7,100,0.75,average,60,15,False,4,14345.253541
0.7,100,0.75,average,60,15,False,5,14724.784192
0.7,100,0.75,average,60,15,False,6,14457.940796
0.7,100,0.75,average,60,15,False,7,14769.059847
0.7,100,0.75,average,60,15,False,8,14430.542516
0.7,100,0.75,average,60,15,False,9,15415.993667
0.7,150,0.75,average,60,15,False,0,34637.687406
0.7,150,0.75,average,60,15,False,1,35498.711437
0.7,150,0.75,average,60,15,False,2,34812.331045
0.7,150,0.75,average,60,15,False,3,34465.249666
0.7,150,0.75,average,60,15,False,4,36128.87408
0.7,150,0.75,average,60,15,False,5,35528.282028
0.7,150,0.75,average,60,15,False,6,34269.811699
0.7,150,0.75,average,60,15,False,7,36447.317754
0.7,150,0.75,average,60,15,False,8,34793.531151
0.7,150,0.75,average,60,15,False,9,35099.682825
0.7,200,0.75,average,60,15,False,0,64324.054891
0.7,200,0.75,average,60,15,False,1,64880.626565
0.7,200,0.75,average,60,15,False,2,63712.448338
0.7,200,0.75,average,60,15,False,3,64852.201201
0.7,200,0.75,average,60,15,False,4,65192.219138
0.7,200,0.75,average,60,15,False,5,62879.836687
0.7,200,0.75,average,60,15,False,6,63665.395888
0.7,200,0.75,average,60,15,False,7,65132.215391
0.7,200,0.75,average,60,15,False,8,64114.626432
0.7,200,0.75,average,60,15,False,9,61563.406142
0.7,50,0.75,average,3,1,False,0,1.503794
0.7,50,0.75,average,3,1,False,1,1.493753
0.7,50,0.75,average,3,1,False,2,1.444994
0.7,50,0.75,average,3,1,False,3,1.489691
0.7,50,0.75,average,3,1,False,4,1.502986
0.7,50,0.75,average,3,1,False,5,1.680102
0.7,50,0.75,average,3,1,False,6,1.619733
0.7,50,0.75,average,3,1,False,7,1.646612
0.7,50,0.75,average,3,1,False,8,1.577957
0.7,50,0.75,average,3,1,False,9,1.723213
0.7,50,0.75,average,5,1,False,0,6.340554
0.7,50,0.75,average,5,1,False,1,6.359302
0.7,50,0.75,average,5,1,False,2,6.157973
0.7,50,0.75,average,5,1,False,3,6.687838
0.7,50,0.75,average,5,1,False,4,6.418521
0.7,50,0.75,average,5,1,False,5,6.853028
0.7,50,0.75,average,5,1,False,6,6.050441
0.7,50,0.75,average,5,1,False,7,6.102601
0.7,50,0.75,average,5,1,False,8,6.53704
0.7,50,0.75,average,5,1,False,9,6.160361
0.7,50,0.75,average,10,1,False,0,35.546202
0.7,50,0.75,average,10,1,False,1,35.91288
0.7,50,0.75,average,10,1,False,2,39.414816
0.7,50,0.75,average,10,1,False,3,36.774581
0.7,50,0.75,average,10,1,False,4,38.227498
0.7,50,0.75,average,10,1,False,5,35.637091
0.7,50,0.75,average,10,1,False,6,37.126534
0.7,50,0.75,average,10,1,False,7,41.895404
0.7,50,0.75,average,10,1,False,8,37.225337
0.7,50,0.75,average,10,1,False,9,38.917962
0.7,50,0.75,average,20,1,False,0,156.917539
0.7,50,0.75,average,20,1,False,1,150.403565
0.7,50,0.75,average,20,1,False,2,147.467476
0.7,50,0.75,average,20,1,False,3,154.653656
0.7,50,0.75,average,20,1,False,4,156.033816
0.7,50,0.75,average,20,1,False,5,159.873592
0.7,50,0.75,average,20,1,False,6,153.277898
0.7,50,0.75,average,20,1,False,7,157.932892
0.7,50,0.75,average,20,1,False,8,154.588503
0.7,50,0.75,average,20,1,False,9,161.894799
0.7,50,0.75,average,30,1,False,0,371.915408
0.7,50,0.75,average,30,1,False,1,386.415528
0.7,50,0.75,average,30,1,False,2,398.634328
0.7,50,0.75,average,30,1,False,3,368.078297
0.7,50,0.75,average,30,1,False,4,349.057413
0.7,50,0.75,average,30,1,False,5,385.345
0.7,50,0.75,average,30,1,False,6,366.732233
0.7,50,0.75,average,30,1,False,7,359.72998
0.7,50,0.75,average,30,1,False,8,395.58133
0.7,50,0.75,average,30,1,False,9,366.51774
0.7,50,0.75,average,50,1,False,0,1285.75305
0.7,50,0.75,average,50,1,False,1,1277.828214
0.7,50,0.75,average,50,1,False,2,1251.569845
0.7,50,0.75,average,50,1,False,3,1220.568791
0.7,50,0.75,average,50,1,False,4,1225.437008
0.7,50,0.75,average,50,1,False,5,1184.972553
0.7,50,0.75,average,50,1,False,6,1244.86684
0.7,50,0.75,average,50,1,False,7,1221.329697
0.7,50,0.75,average,50,1,False,8,1275.89522
0.7,50,0.75,average,50,1,False,9,1224.323265
0.7,50,0.75,average,75,1,False,0,3420.972737
0.7,50,0.75,average,75,1,False,1,3474.646131
0.7,50,0.75,average,75,1,False,2,3449.484456
0.7,50,0.75,average,75,1,False,3,3390.27223
0.7,50,0.75,average,75,1,False,4,3379.047371
0.7,50,0.75,average,75,1,False,5,3464.412599
0.7,50,0.75,average,75,1,False,6,3472.838897
0.7,50,0.75,average,75,1,False,7,3343.017959
