benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=10,7,LoCoMotif,0.9452567100524902,0.9450995922088623,0.0001571178436279297
scalability,dimension=10,7,Motiflets,0.9259505271911621,0.9256472587585449,0.0003032684326171875
scalability,dimension=10,7,SetFinder,1.2387793064117432,1.238767385482788,1.1920928955078125e-05
scalability,dimension=10,8,EMD_star,0.016774415969848633,,
scalability,dimension=10,8,LAMA,0.10677480697631836,,
scalability,dimension=10,8,MMotifs,0.18276286125183105,,
scalability,dimension=10,8,GrammarVizRePair,1.565833568572998,1.5533630847930908,0.012470483779907227
scalability,dimension=10,8,LatentMotifs,1.7372016906738281,1.736701488494873,0.0005002021789550781
scalability,dimension=10,8,LoCoMotif,0.9602794647216797,0.9601879119873047,9.1552734375e-05
scalability,dimension=10,8,Motiflets,0.9238390922546387,0.9235422611236572,0.0002968311309814453
scalability,dimension=10,8,SetFinder,1.1986196041107178,1.1986100673675537,9.5367431640625e-06
scalability,dimension=10,9,EMD_star,0.016835689544677734,,
scalability,dimension=10,9,LAMA,0.10903310775756836,,
scalability,dimension=10,9,MMotifs,0.18478798866271973,,
scalability,dimension=10,9,GrammarVizRePair,1.5899732112884521,1.577481985092163,0.012491226196289062
scalability,dimension=10,9,LatentMotifs,1.7544493675231934,1.7541508674621582,0.00029850006103515625
scalability,dimension=10,9,LoCoMotif,0.9531629085540771,0.953014612197876,0.00014829635620117188
scalability,dimension=10,9,Motiflets,0.9218411445617676,0.9215414524078369,0.00029969215393066406
scalability,dimension=10,9,SetFinder,1.2844316959381104,1.2844204902648926,1.1205673217773438e-05
